planet,129393380423.93689,73739653003.53256,-14793.099594543142,25977.04673480525
star,64649.024823727574,11255.343785280926,0.04578253050258928,0.012131626598650717
planet,128076441504.4513,75961949590.65602,-15242.34860515732,25721.025313928963
star,68720.08539826346,12371.98953736443,0.0471187566497208,0.012924140649114634
planet,126721065910.56012,78161449434.4401,-15687.21752188863,25457.174117871265
star,72905.42326153548,13559.121454402843,0.048441410454537384,0.01373995274350015
planet,125327644052.0032,80337482364.39723,-16127.56780737169,25185.566318948393
star,77203.83011151427,14818.73284351028,0.04975007928216176,0.014578835522076835
planet,123896578208.00256,82489384750.06453,-16563.26208334067,24906.27761189002
star,81614.06230785408,16152.79671746525,0.05104435412430343,0.015440554096701023
planet,122428282422.94328,84616499717.55925,-16994.16417892694,24619.386197855612
star,86134.84119773185,17563.26514866349,0.052323829743955656,0.016324866101831488
planet,120923182397.89212,86718177364.66692,-17420.139178832986,24324.97276744984
star,90764.85345414974,19052.06862773931,0.05358810481965153,0.01723152174856276
planet,119381715377.96666,88793774974.37508,-17841.05347135944,24023.120482733273
star,95502.7514266574,20621.11542711692,0.05483678208920903,0.01816026388168533
planet,117804330035.56961,90842657226.76575,-18256.774796262067,23713.91495822538
star,100347.15350444346,22272.29096975393,0.05606946849289418,0.019110828039780176
planet,116191486349.50496,92864196409.17928,-18667.172292414976,23397.44424089729
star,105296.64449173988,24007.457203339647,0.05728577531593077,0.02008294251835322
planet,114543655479.99481,94857772624.56204,-19072.11654525628,23073.79878915248
